Invoice_ID,Invoice_Date,SKU,Invoice_Amount,Due_Date,Payment_Due
17365,2021-09-15,351,36178,2025-07-05,NO
17366,2021-09-16,1126,15325,2024-05-12,NO
17367,2021-09-16,1267,11983,2025-04-15,NO
17368,2021-09-16,227,33119,2026-03-09,Yes
17369,2021-06-23,2221,20686,2026-12-21,Yes
17370,2021-06-23,2151,42010,2025-05-06,NO
17371,2021-06-23,2446,28914,2023-03-03,NO
17372,2021-06-23,2329,49826,2025-04-03,NO
17373,2021-06-23,2419,12338,2026-07-26,Yes
17374,2021-06-23,570,6216,2023-02-25,NO
17375,2021-06-23,1493,23110,2026-02-22,Yes
17376,2021-06-14,2660,21875,2025-11-06,Yes
17377,2021-07-26,2660,7043,2025-12-08,Yes
17378,2021-08-07,70,13178,2025-06-20,NO
17379,2021-08-07,2424,20105,2026-07-17,Yes
17380,2021-08-07,150,28153,2023-08-12,NO
17381,2019-11-22,2216,21477,2024-07-18,NO
17382,2020-06-05,1183,13910,2025-11-12,Yes
17383,2021-08-09,163,11967,2024-10-27,NO
17384,2021-08-07,2424,31872,2024-12-26,NO
17385,2021-08-07,2424,45277,2025-09-09,Yes
17386,2019-07-06,2329,47486,2026-10-24,Yes
17387,2021-08-07,2424,36001,2025-01-17,NO
17388,2021-08-07,2424,30762,2023-12-08,NO
17389,2021-08-31,1730,24114,2026-11-04,Yes
17390,2021-08-31,1601,12647,2023-02-19,NO
17391,2019-09-23,1803,29987,2023-10-21,NO
17392,2021-08-31,272,35994,2023-02-23,NO
17393,2021-08-31,423,9926,2026-02-27,Yes
17394,2021-08-31,1642,35917,2026-09-20,Yes
17395,2021-01-29,1540,36356,2023-01-04,NO
17396,2021-10-04,787,35397,2026-05-26,Yes
17397,2021-10-04,464,27651,2026-02-11,Yes
17398,2019-05-28,166,14144,2023-04-06,NO
17399,2021-10-04,1774,44413,2026-08-23,Yes
17400,2021-06-24,167,43712,2025-04-18,NO
17401,2021-06-11,475,24869,2026-05-28,Yes
17402,2021-06-24,1570,23173,2025-08-09,NO
17403,2021-06-24,70,7216,2023-02-09,NO
17404,2021-06-24,92,44920,2023-04-16,NO
17405,2019-06-26,2199,22941,2025-09-10,Yes
17406,2021-06-24,2095,23027,2023-12-08,NO
17407,2021-06-24,163,9045,2026-06-11,Yes
17408,2021-06-25,2329,23847,2026-08-11,Yes
17409,2021-06-25,2329,38423,2023-12-22,NO
17410,2021-08-10,1801,22262,2025-06-04,NO
17411,2021-08-11,2072,35168,2026-02-07,Yes
17412,2021-08-09,525,45583,2024-01-28,NO
17413,2021-08-09,166,5351,2026-07-15,Yes
17414,2019-07-05,538,5609,2026-05-12,Yes
17415,2021-08-09,70,14111,2025-04-19,NO
17416,2021-06-23,1314,16163,2026-10-14,Yes
17417,2020-03-05,194,20862,2024-01-09,NO
17418,2021-06-24,1318,39730,2024-04-06,NO
17419,2021-06-24,2649,45803,2024-10-31,NO
17420,2021-07-05,1316,49625,2024-08-19,NO
17421,2021-07-27,2756,39709,2024-12-12,NO
17422,2021-07-27,2714,21469,2024-03-25,NO
17423,2021-07-27,2649,42978,2023-06-14,NO
17424,2021-08-05,1321,40946,2025-05-13,NO
17425,2021-08-05,1323,31505,2024-02-03,NO
17426,2019-02-04,89,28148,2024-09-04,NO
17427,2021-02-04,1345,25838,2025-06-05,NO
17428,2021-02-04,1334,6664,2023-10-16,NO
17429,2021-02-04,1341,39477,2026-12-07,Yes
17430,2021-02-04,1364,7383,2026-07-19,Yes
17431,2021-02-23,2646,37564,2024-10-12,NO
17432,2021-02-25,1349,27055,2024-11-15,NO
17433,2019-03-27,993,32927,2026-03-25,Yes
17434,2020-11-18,172,20826,2024-06-25,NO
17435,2021-08-31,443,12399,2023-10-13,NO
17436,2021-08-31,456,12192,2026-02-06,Yes
17437,2021-08-31,414,12874,2026-09-13,Yes
17438,2021-08-31,2424,45303,2023-06-25,NO
17439,2022-10-11,1790,39384,2025-03-12,NO
17440,2021-08-31,1776,28806,2025-04-23,NO
17441,2021-09-01,2344,29209,2024-02-16,NO
17442,2021-07-14,1443,32548,2025-09-17,Yes
17443,2021-09-01,784,24058,2023-09-29,NO
17444,2021-08-20,2273,9467,2025-07-13,NO
17445,2021-06-25,70,9180,2026-11-26,Yes
17446,2021-06-25,596,15499,2026-12-28,Yes
17447,2021-06-25,2329,35364,2026-10-02,Yes
17448,2021-06-25,2329,24079,2026-05-02,Yes
17449,2021-02-02,2684,45080,2025-01-29,NO
17450,2021-07-06,2315,19237,2025-07-11,NO
17451,2021-07-14,1551,23416,2023-10-24,NO
17452,2021-07-14,2052,10346,2023-07-10,NO
17453,2021-06-26,2728,12656,2024-01-06,NO
17454,2020-03-05,2039,37762,2024-11-18,NO
17455,2021-06-26,1266,24678,2026-03-12,Yes
17456,2021-06-26,1777,33242,2025-04-20,NO
17457,2021-06-26,92,27402,2024-07-21,NO
17458,2021-06-26,1533,48481,2026-11-06,Yes
17459,2019-05-31,194,35101,2026-09-04,Yes
17460,2021-06-26,2031,46797,2024-03-31,NO
17461,2021-06-25,2329,17367,2024-10-30,NO
17462,2021-06-25,1570,16334,2023-01-05,NO
17463,2021-06-25,594,24250,2023-02-23,NO
17464,2021-06-26,424,6177,2023-04-09,NO
17465,2021-06-26,2457,41848,2023-10-31,NO
17466,2021-06-26,224,18402,2023-01-18,NO
17467,2019-04-19,141,8415,2024-04-03,NO
17468,2021-06-10,1429,27190,2025-08-11,NO
17469,2021-04-07,2236,22185,2023-01-30,NO
17470,2021-06-28,543,19996,2023-10-10,NO
17471,2021-06-28,72,33714,2023-02-26,NO
17472,2021-06-28,562,19909,2026-07-08,Yes
17473,2021-06-28,272,45935,2025-12-03,Yes
17474,2021-10-18,2252,6950,2023-08-25,NO
17475,2021-06-28,2419,6636,2026-12-25,Yes
17476,2021-06-28,665,8207,2024-11-30,NO
17477,2021-08-10,2273,46155,2026-08-09,Yes
17478,2021-08-11,570,14338,2026-05-17,Yes
17479,2021-08-11,1776,15621,2026-08-11,Yes
17480,2021-09-17,456,30659,2024-08-05,NO
17481,2021-09-17,272,47055,2026-01-09,Yes
17482,2021-09-17,70,41258,2026-02-27,Yes
17483,2021-10-06,692,44152,2026-03-06,Yes
17484,2021-09-17,1782,12879,2024-11-03,NO
17485,2021-09-17,1766,11028,2026-06-17,Yes
17486,2021-09-18,1546,22684,2026-07-23,Yes
17487,2021-08-31,396,32272,2023-03-17,NO
17488,2021-08-31,1395,35188,2026-11-05,Yes
17489,2021-09-01,272,35042,2025-07-12,NO
17490,2021-09-01,2390,40774,2024-04-08,NO
17491,2021-09-02,1738,49444,2025-08-17,Yes
17492,2021-09-02,593,43631,2023-01-27,NO
17493,2021-09-02,2072,14332,2025-08-02,NO
17494,2021-09-02,1165,21440,2023-07-13,NO
17495,2021-09-02,400,46723,2026-02-09,Yes
17496,2021-09-02,397,48292,2023-08-20,NO
17497,2021-09-02,1556,43357,2023-04-28,NO
17498,2021-09-02,1039,19974,2026-11-10,Yes
17499,2021-10-13,196,49113,2026-07-27,Yes
17500,2019-02-19,875,10979,2024-05-28,NO
17501,2021-10-13,519,15946,2025-04-26,NO
17502,2021-10-13,2329,38616,2025-02-03,NO
17503,2021-10-13,689,21824,2023-10-17,NO
17504,2019-06-24,166,6304,2024-03-25,NO
17505,2021-10-14,1117,27006,2025-05-24,NO
17506,2021-10-14,1773,28741,2026-08-20,Yes
17507,2021-06-28,1481,8206,2025-05-30,NO
17508,2021-06-29,530,24084,2023-02-11,NO
17509,2021-06-29,396,26638,2024-06-01,NO
17510,2021-06-29,166,23654,2026-03-16,Yes
17511,2021-06-29,166,24258,2025-04-30,NO
17512,2020-11-11,1333,17476,2026-09-28,Yes
17513,2019-10-14,1774,37788,2023-08-15,NO
17514,2021-05-18,2839,45292,2025-08-01,NO
17515,2021-07-05,2817,42762,2023-12-17,NO
17516,2021-09-07,2817,22801,2026-08-30,Yes
17517,2021-10-28,2817,19361,2023-07-11,NO
17518,2021-08-11,1131,43773,2025-07-15,NO
17519,2021-08-11,1175,6735,2025-04-24,NO
17520,2021-08-11,92,48121,2025-12-15,Yes
17521,2021-08-11,978,27747,2026-08-19,Yes
17522,2021-08-11,1443,15713,2026-09-17,Yes
17523,2021-08-12,2733,40298,2026-06-11,Yes
17524,2021-08-12,1456,6661,2026-04-19,Yes
17525,2021-08-12,1443,14227,2025-09-15,Yes
17526,2019-11-23,1748,28988,2026-07-31,Yes
17527,2020-12-01,821,37849,2023-01-10,NO
17528,2020-01-09,140,19257,2026-06-03,Yes
17529,2021-09-27,575,19333,2025-03-09,NO
17530,2021-09-27,568,11894,2024-02-08,NO
17531,2021-09-27,273,37054,2024-10-25,NO
17532,2021-09-27,2446,11933,2023-05-05,NO
17533,2021-09-27,519,29324,2025-05-11,NO
17534,2021-09-27,2827,41783,2026-10-01,Yes
17535,2021-09-27,2883,18938,2023-01-28,NO
17536,2021-09-27,2446,26977,2026-09-01,Yes
17537,2021-09-27,678,43516,2026-07-08,Yes
17538,2021-09-27,1827,19913,2026-06-17,Yes
17539,2021-09-27,456,25265,2023-07-17,NO
17540,2020-11-21,1827,34657,2025-07-06,NO
17541,2019-01-09,1587,39188,2026-12-06,Yes
17542,2021-02-15,1454,14824,2025-05-06,NO
17543,2021-08-13,1425,32905,2024-07-08,NO
17544,2020-11-13,1805,38488,2023-10-29,NO
17545,2021-08-12,366,35592,2024-02-09,NO
17546,2021-08-12,2061,23954,2026-03-22,Yes
17547,2021-08-12,565,35248,2026-10-22,Yes
17548,2021-08-12,402,40147,2026-10-12,Yes
17549,2019-05-07,2522,11934,2023-04-17,NO
17550,2021-08-13,1310,13128,2024-03-03,NO
17551,2021-09-02,1966,8248,2024-11-15,NO
17552,2021-09-02,1967,41662,2025-09-30,Yes
17553,2019-12-21,978,21909,2023-06-30,NO
17554,2021-09-02,163,42891,2025-10-11,Yes
17555,2021-09-02,593,37171,2026-02-14,Yes
17556,2021-09-03,832,9564,2023-04-03,NO
17557,2020-11-23,787,7147,2023-03-27,NO
17558,2020-08-26,453,38115,2026-04-22,Yes
17559,2019-01-16,2222,32308,2026-04-28,Yes
17560,2021-06-28,2884,32062,2026-10-08,Yes
17561,2021-06-29,70,20953,2023-01-14,NO
17562,2021-06-29,523,20759,2026-06-20,Yes
17563,2021-06-30,400,32900,2023-03-07,NO
17564,2021-06-30,817,31313,2025-08-20,Yes
17565,2021-06-30,1780,19442,2023-03-17,NO
17566,2021-06-30,2329,11257,2023-11-17,NO
17567,2021-09-22,1620,41134,2024-09-13,NO
17568,2021-09-22,2329,31654,2024-10-08,NO
17569,2021-09-20,766,21765,2024-02-29,NO
17570,2019-08-01,2041,18552,2026-07-19,Yes
17571,2020-02-22,355,30250,2024-04-26,NO
17572,2021-09-04,567,44038,2026-04-22,Yes
17573,2021-09-04,141,17131,2025-01-21,NO
17574,2021-09-04,364,20571,2023-08-21,NO
17575,2021-09-04,453,25054,2026-12-05,Yes
17576,2019-02-13,1442,40747,2026-11-04,Yes
17577,2020-08-25,526,38274,2026-03-09,Yes
17578,2019-02-15,875,27661,2026-05-05,Yes
17579,2021-09-04,567,22900,2023-02-15,NO
17580,2019-10-28,525,29680,2026-03-27,Yes
17581,2021-09-18,2329,38707,2025-08-14,Yes
17582,2021-09-20,1776,48483,2024-08-23,NO
17583,2021-09-20,2151,7021,2024-02-09,NO
17584,2019-10-28,224,25875,2025-09-09,Yes
17585,2021-10-01,1346,8830,2026-05-17,Yes
17586,2021-10-01,1195,28644,2024-03-07,NO
17587,2021-10-09,1369,39639,2026-07-31,Yes
17588,2021-10-19,1358,34500,2026-08-03,Yes
17589,2021-10-21,1093,9295,2026-10-22,Yes
17590,2021-10-27,714,36224,2024-11-29,NO
17591,2021-10-27,1362,46749,2026-03-20,Yes
17592,2021-07-17,2457,9265,2024-02-12,NO
17593,2021-11-06,2361,24171,2026-03-13,Yes
17594,2021-11-11,1336,19564,2024-03-02,NO
17595,2021-11-16,1575,9498,2023-08-11,NO
17596,2021-11-20,714,29301,2025-12-05,Yes
17597,2021-11-25,1369,26683,2025-01-31,NO
17598,2019-08-08,541,24794,2023-11-07,NO
17599,2021-08-13,1422,35678,2026-05-18,Yes
17600,2019-10-18,787,48345,2023-09-19,NO
17601,2021-08-13,2424,38232,2024-03-02,NO
17602,2019-09-16,2775,46282,2023-12-06,NO
17603,2019-04-22,524,31104,2026-05-25,Yes
17604,2021-08-13,539,36052,2024-06-12,NO
17605,2021-08-13,2151,39835,2024-08-15,NO
17606,2021-08-13,129,13870,2025-10-10,Yes
17607,2021-08-13,541,9073,2024-08-17,NO
17608,2021-08-13,164,13146,2023-03-01,NO
17609,2021-08-14,166,33243,2024-06-15,NO
17610,2021-08-13,166,17016,2025-12-29,Yes
17611,2021-08-13,273,23279,2026-08-30,Yes
17612,2021-08-14,541,7045,2025-11-13,Yes
17613,2021-08-14,931,26850,2024-12-25,NO
17614,2021-08-14,932,39964,2023-03-04,NO
17615,2021-08-14,2329,36401,2026-09-11,Yes
17616,2021-08-14,1538,24286,2024-11-16,NO
17617,2019-12-18,562,47126,2024-08-14,NO
17618,2021-09-29,484,8885,2026-09-30,Yes
17619,2021-09-29,166,27023,2023-09-21,NO
17620,2021-03-31,273,36837,2023-04-09,NO
17621,2021-10-11,1639,24676,2024-12-26,NO
17622,2021-10-11,70,7225,2023-12-17,NO
17623,2021-10-11,1823,15141,2024-01-30,NO
17624,2021-10-12,538,35772,2026-04-27,Yes
17625,2020-10-06,2683,39395,2025-11-25,Yes
17626,2019-07-05,538,32312,2024-05-30,NO
17627,2019-06-27,2557,7178,2025-05-03,NO
17628,2021-09-06,367,29211,2024-12-03,NO
17629,2021-09-06,397,21373,2025-03-08,NO
17630,2021-09-06,1456,35079,2024-05-29,NO
17631,2021-09-06,2147,33466,2024-07-24,NO
17632,2021-09-06,1823,26215,2023-08-25,NO
17633,2021-09-06,2521,5595,2023-01-07,NO
17634,2021-08-14,558,5475,2024-12-26,NO
17635,2021-08-14,435,21166,2023-10-01,NO
17636,2021-08-14,400,33906,2024-04-26,NO
17637,2021-08-14,1456,31735,2023-02-06,NO
17638,2021-08-14,678,47468,2024-06-29,NO
17639,2021-08-16,538,6818,2024-02-29,NO
17640,2021-08-16,366,40735,2025-09-29,Yes
17641,2021-08-16,2054,45144,2023-06-02,NO
17642,2021-09-08,2835,32962,2025-04-26,NO
17643,2021-08-16,538,33558,2026-01-15,Yes
17644,2021-08-16,2263,32253,2025-06-06,NO
17645,2021-08-16,2136,40980,2023-06-05,NO
17646,2021-08-16,978,30151,2026-09-10,Yes
17647,2021-09-20,502,22714,2023-07-16,NO
17648,2021-09-20,2031,15209,2026-06-05,Yes
17649,2021-09-20,523,21682,2023-03-05,NO
17650,2021-09-20,141,7181,2023-01-03,NO
17651,2021-09-21,2329,32150,2025-04-19,NO
17652,2021-09-21,2329,32097,2023-09-29,NO
17653,2021-09-21,2329,9361,2026-05-25,Yes
17654,2021-09-21,1782,26366,2026-07-18,Yes
17655,2021-09-21,141,24320,2025-05-13,NO
17656,2021-09-21,497,38313,2023-12-10,NO
17657,2021-09-07,141,12085,2025-04-04,NO
17658,2021-09-07,2151,26976,2026-08-05,Yes
17659,2021-09-07,2147,39050,2026-09-20,Yes
17660,2021-09-07,1094,6471,2024-07-10,NO
17661,2021-09-07,1288,45602,2024-09-04,NO
17662,2021-09-07,141,38261,2023-04-23,NO
17663,2021-09-07,567,47494,2024-11-28,NO
17664,2021-09-07,1522,38751,2025-06-14,NO
17665,2021-09-07,461,30797,2023-07-30,NO
17666,2020-11-24,2329,22241,2025-10-21,Yes
17667,2021-09-07,2329,13726,2026-03-19,Yes
17668,2021-08-17,2039,20971,2025-12-01,Yes
17669,2021-08-18,556,7663,2024-04-12,NO
17670,2020-06-19,1266,37029,2024-02-19,NO
17671,2021-08-18,570,15208,2024-06-04,NO
17672,2021-08-18,571,14907,2026-06-16,Yes
17673,2021-08-18,163,9901,2025-12-16,Yes
17674,2021-09-28,583,7480,2024-01-27,NO
17675,2021-09-28,2329,30259,2024-10-23,NO
17676,2021-09-28,2151,46663,2024-12-05,NO
17677,2021-09-28,2446,26708,2024-12-03,NO
17678,2021-09-28,1156,16846,2026-10-19,Yes
17679,2021-09-08,396,27654,2023-08-10,NO
17680,2020-03-30,224,11180,2023-08-28,NO
17681,2021-09-08,541,48545,2023-05-10,NO
17682,2020-05-12,1783,42588,2024-12-15,NO
17683,2021-09-08,538,15134,2023-07-11,NO
17684,2021-09-08,163,40225,2023-04-17,NO
17685,2021-10-18,1558,20842,2024-09-25,NO
17686,2021-09-08,1776,16601,2024-01-13,NO
17687,2021-02-16,1803,45378,2026-07-13,Yes
17688,2021-08-17,373,20604,2025-08-05,NO
17689,2020-01-20,166,46520,2026-12-28,Yes
17690,2021-08-18,527,7752,2025-03-10,NO
17691,2021-08-18,457,6607,2025-10-05,Yes
17692,2021-08-18,527,22623,2023-09-29,NO
17693,2021-08-18,2424,31387,2026-05-15,Yes
17694,2021-08-18,580,10617,2024-02-06,NO
17695,2021-08-18,2424,49821,2024-04-15,NO
17696,2021-08-19,138,17255,2024-10-01,NO
17697,2021-10-09,414,21455,2026-07-07,Yes
17698,2021-10-11,493,42223,2024-11-29,NO
17699,2019-08-16,2889,41408,2025-11-07,Yes
17700,2021-10-11,589,34103,2023-04-03,NO
17701,2021-10-11,2132,38951,2025-08-08,NO
17702,2021-10-11,528,41297,2025-09-09,Yes
17703,2021-10-06,424,46245,2024-03-13,NO
17704,2021-10-06,70,25141,2026-08-18,Yes
17705,2021-10-06,150,25549,2023-09-05,NO
17706,2021-09-21,2329,46187,2025-03-31,NO
17707,2021-09-21,598,15111,2024-07-26,NO
17708,2019-04-30,793,26033,2026-05-03,Yes
17709,2021-09-21,2151,47056,2025-07-02,NO
17710,2021-09-21,1515,32388,2023-05-04,NO
17711,2021-09-21,491,20779,2026-12-02,Yes
17712,2021-09-22,2013,26453,2026-09-08,Yes
17713,2021-09-22,2009,33588,2026-10-16,Yes
17714,2021-09-06,2072,23778,2023-04-15,NO
17715,2021-10-18,366,8825,2025-04-18,NO
17716,2021-09-08,2218,23660,2025-01-27,NO
17717,2021-09-08,1776,28320,2023-02-23,NO
17718,2021-09-08,1780,16439,2025-01-20,NO
17719,2021-09-09,576,9982,2025-06-07,NO
17720,2021-04-12,2179,46856,2025-12-06,Yes
17721,2021-09-09,166,26485,2026-03-19,Yes
17722,2021-07-03,2263,29301,2023-01-30,NO
17723,2019-07-23,51,12629,2025-03-02,NO
17724,2021-09-28,2456,46101,2025-04-07,NO
17725,2020-02-27,223,19656,2026-02-28,Yes
17726,2021-09-29,70,31234,2026-09-11,Yes
17727,2021-09-29,2151,24335,2025-12-27,Yes
17728,2021-09-29,541,40980,2025-08-08,NO
17729,2019-12-19,2198,20179,2024-10-26,NO
17730,2021-09-29,2446,12910,2023-01-02,NO
17731,2021-09-29,585,45137,2023-09-22,NO
17732,2021-09-29,70,28408,2024-06-13,NO
17733,2021-09-29,519,30914,2025-02-03,NO
17734,2021-09-29,529,32363,2025-06-20,NO
17735,2021-09-29,166,21398,2025-04-19,NO
17736,2020-02-04,567,41664,2025-05-08,NO
17737,2021-09-09,244,32032,2024-02-03,NO
17738,2021-09-09,166,30659,2026-06-23,Yes
17739,2020-07-10,1823,24436,2025-10-15,Yes
17740,2020-06-03,166,38650,2025-10-08,Yes
17741,2020-11-11,163,46987,2026-12-26,Yes
17742,2021-09-09,2329,14237,2023-10-30,NO
17743,2020-05-28,166,39900,2025-06-22,NO
17744,2021-08-20,2424,5028,2026-02-10,Yes
17745,2021-08-20,2329,19051,2026-05-13,Yes
17746,2021-08-20,2329,22547,2026-05-29,Yes
17747,2021-08-20,1175,31482,2026-09-04,Yes
17748,2021-08-20,2329,14845,2025-03-05,NO
17749,2021-08-20,2329,20555,2025-08-30,Yes
17750,2021-10-07,2690,10858,2023-02-26,NO
17751,2021-11-09,2690,42540,2024-01-06,NO
17752,2021-12-07,2690,43149,2023-10-06,NO
17753,2021-09-10,1267,48595,2024-05-05,NO
17754,2021-09-10,227,49740,2025-07-18,NO
17755,2021-09-10,1456,49633,2025-12-16,Yes
17756,2021-09-10,1533,24494,2026-06-26,Yes
17757,2021-09-10,1074,36253,2023-07-18,NO
17758,2019-05-27,2446,25674,2023-07-15,NO
17759,2021-09-10,530,29155,2025-09-29,Yes
17760,2021-09-10,592,21593,2023-11-06,NO
17761,2021-09-10,166,19479,2026-02-24,Yes
17762,2020-02-22,586,39436,2024-10-19,NO
17763,2019-06-19,2424,10125,2024-10-22,NO
17764,2019-07-31,163,33130,2025-08-16,Yes
17765,2021-08-21,1765,9868,2024-10-09,NO
17766,2021-08-21,2398,42301,2026-06-28,Yes
17767,2021-08-23,2897,26272,2025-04-08,NO
17768,2021-08-23,1039,6888,2026-05-05,Yes
17769,2021-08-23,701,19236,2023-09-28,NO
17770,2021-08-23,2072,40294,2023-06-06,NO
17771,2020-08-05,2505,19658,2026-07-18,Yes
17772,2021-08-25,534,38053,2024-03-23,NO
17773,2021-08-25,590,43805,2023-07-13,NO
17774,2021-09-22,2329,14718,2024-12-15,NO
17775,2021-09-22,70,37678,2023-02-12,NO
17776,2021-09-22,1823,48113,2024-06-08,NO
17777,2021-09-22,575,43238,2026-01-01,Yes
17778,2021-09-22,2061,35604,2025-01-23,NO
17779,2019-10-26,166,16004,2025-11-18,Yes
17780,2021-05-01,2817,45996,2026-02-07,Yes
17781,2021-07-09,2817,49391,2025-08-05,NO
17782,2021-09-03,2817,44630,2024-11-22,NO
17783,2021-10-08,2817,8192,2026-11-09,Yes
17784,2021-11-05,2817,8321,2026-08-22,Yes
17785,2021-08-18,2398,49510,2024-06-03,NO
17786,2021-08-09,2329,13298,2026-01-08,Yes
17787,2021-08-09,396,12462,2025-12-30,Yes
17788,2019-08-20,374,15867,2025-09-12,Yes
17789,2020-09-18,523,21891,2023-06-10,NO
17790,2021-08-09,519,18719,2026-04-09,Yes
17791,2021-08-09,539,48687,2023-06-10,NO
17792,2021-09-03,60,38555,2026-01-09,Yes
17793,2021-10-06,2084,45167,2023-12-08,NO
17794,2021-10-06,220,20166,2024-09-22,NO
17795,2020-01-02,807,24258,2025-11-16,Yes
17796,2021-10-06,525,36911,2025-11-09,Yes
17797,2021-10-06,519,10572,2023-10-15,NO
17798,2021-10-06,395,28685,2025-09-14,Yes
17799,2021-09-30,557,37007,2024-12-29,NO
17800,2019-03-07,191,37182,2025-03-26,NO
17801,2021-09-30,414,24601,2024-12-16,NO
17802,2021-09-30,519,29135,2023-07-26,NO
17803,2021-09-30,523,43810,2026-02-02,Yes
17804,2021-09-30,528,38385,2026-10-03,Yes
17805,2021-09-30,224,45393,2023-06-27,NO
17806,2021-09-30,525,27307,2025-05-30,NO
17807,2021-09-30,530,49639,2023-01-21,NO
17808,2021-09-30,284,5243,2025-06-23,NO
17809,2021-09-30,166,38370,2024-08-18,NO
17810,2021-09-30,283,29447,2024-11-13,NO
17811,2021-09-30,534,28519,2026-03-05,Yes
17812,2021-09-30,561,47821,2023-01-19,NO
17813,2021-09-30,166,10515,2026-11-03,Yes
17814,2021-09-30,2329,36102,2026-12-16,Yes
17815,2021-09-30,482,36588,2026-04-23,Yes
17816,2021-09-30,2497,17969,2023-10-04,NO
17817,2021-09-30,1823,25274,2026-06-09,Yes
17818,2021-09-30,163,14198,2023-02-19,NO
17819,2021-09-30,1408,38391,2024-08-25,NO
17820,2021-09-30,366,14634,2024-04-29,NO
17821,2021-09-30,1408,10828,2024-12-02,NO
17822,2021-09-30,978,32690,2025-07-29,NO
17823,2021-09-30,525,21571,2026-08-04,Yes
17824,2020-06-22,220,31118,2026-03-01,Yes
17825,2021-09-30,1443,6582,2025-10-21,Yes
17826,2021-09-30,978,17555,2025-08-19,Yes
17827,2021-09-30,558,36375,2024-07-20,NO
17828,2021-09-30,557,48687,2024-01-29,NO
17829,2021-09-30,166,14073,2025-10-14,Yes
17830,2021-09-30,141,17247,2026-04-22,Yes
17831,2021-09-30,141,17376,2023-10-18,NO
17832,2019-09-02,884,48302,2025-12-21,Yes
17833,2021-09-11,541,40891,2025-09-11,Yes
17834,2021-10-21,1395,8162,2026-05-29,Yes
17835,2021-09-11,543,46336,2025-11-12,Yes
17836,2021-09-11,523,16590,2023-04-13,NO
17837,2021-09-11,275,16284,2025-09-15,Yes
17838,2021-07-01,1765,36081,2026-08-12,Yes
17839,2021-09-11,556,41411,2023-12-23,NO
17840,2022-07-21,1648,32997,2025-06-15,NO
17841,2021-09-13,163,37734,2024-02-20,NO
17842,2021-08-12,213,7177,2025-05-31,NO
17843,2021-09-16,528,10820,2024-08-13,NO
17844,2019-07-13,220,38769,2023-05-06,NO
17845,2021-09-16,790,44420,2026-03-29,Yes
17846,2021-09-16,978,11534,2023-11-10,NO
17847,2021-09-30,523,25410,2025-11-01,Yes
17848,2020-05-07,166,32829,2025-02-26,NO
17849,2021-09-30,1823,22715,2024-11-21,NO
17850,2021-07-31,2424,46153,2026-02-16,Yes
17851,2021-09-30,2329,16868,2025-05-13,NO
17852,2020-07-24,92,27502,2023-08-29,NO
17853,2021-09-30,482,14667,2026-11-07,Yes
17854,2021-09-30,2497,44145,2025-04-25,NO
17855,2021-09-30,2528,7278,2024-04-14,NO
17856,2021-09-30,610,36674,2024-10-24,NO
17857,2021-09-13,2419,49260,2024-02-02,NO
17858,2021-09-13,519,5105,2024-12-10,NO
17859,2020-06-23,2329,9974,2025-02-15,NO
17860,2021-09-13,543,40077,2024-12-17,NO
17861,2021-09-13,1383,34124,2024-04-04,NO
17862,2019-03-26,1442,37973,2025-02-04,NO
17863,2021-09-13,258,27543,2026-03-19,Yes
17864,2021-01-29,541,48265,2026-03-22,Yes
17865,2021-09-13,141,42517,2023-05-29,NO
17866,2021-09-13,1408,33216,2023-09-19,NO
17867,2021-09-13,1408,24878,2025-07-04,NO
17868,2021-09-13,978,6496,2024-08-25,NO
17869,2021-09-13,1408,13988,2023-03-03,NO
17870,2021-09-13,562,14598,2024-07-05,NO
17871,2021-04-12,2149,39345,2024-07-17,NO
17872,2021-08-18,2515,16447,2026-06-21,Yes
17873,2019-06-14,1827,42567,2023-02-21,NO
17874,2021-08-18,1691,36648,2025-03-21,NO
17875,2021-08-18,478,6299,2023-06-14,NO
17876,2021-08-18,580,26082,2023-08-21,NO
17877,2021-08-18,366,35650,2023-07-24,NO
17878,2021-10-14,400,39774,2026-05-01,Yes
